í	P RX RPX ADV ADVR RP
vígðan	ADJ-A
beittir	VAN
snjóhvítir	ADJ-N ADJS-N
blótskap	N-A
ódauðligir	ADJ-N
iðuligrar	ADJ-G
göfgir	ADJ-N
15	NUM-A NUM-G NUM-N
hermönnum	NS-D
fylkingunni	N-D
guðum	NS-D
algylltur	ADJ-N
breiddi	VBDI
vængina	NS-A
kerruna	N-A
glæstum	ADJ-D
gimsteinum	NS-D
þúsundum	NS-D NUM-D
spjótað	VAN
fremdar	N-G
vopnaskipti	NS-A N-A N-D
200	NUM-A NUM-D
konungakyns	N-G
göfgustum	NS-D
ættum	NS-D VBDS
300	NUM-A NUM-D NUM-N
fótgönguliðs	N-G
drottningin	N-N
skuldalið	N-N
fluttist	VBDI
tegum	ADJ-D
vagna	NS-A NS-G
serkjum	NPRS-D NPR-G NPR-D
auðins	N-G
hundruðum	NS-D NUM-D
3	LS NUM-A ADJ-N NUM-G NUM-D NUM-N
úlfalda	NS-D NS-G NS-A N-D N-A
gæslu	N-G
bogmanna	NS-G
slöngur	NS-A
leiðangurslið	N-N
vopnað	VAN
múgur	N-N
liðskipan	N-D
liðsfjölda	N-A N-D
lygiliga	ADV
ýkjum	NS-D
fæli	VBPS VBDS
librum	FW
machabeorum	FW
hieronymus	NPR-N
antiochus	NPR-N
serkjakonungur	NPR-N
jórsalalands	NPR-G
judam	NPR-A
machabeum	NPR-A
gyðingafólki	NPR-D N-D
héruðin	NS-A
staða	N-N NS-G
cyrikonungs	NPR-G
parmenionem	NPR-A FW
dýrsta	ADJS-A
tarsus	NPR-N
parmenio	NPR-N FW
cignus	NPR-N
sund	N-N N-A NS-N
herklæðunum	NS-D N-D
miðsumarsskeið	N-A
fékkst	VBDI
turna	VB NS-A NS-G
staðnaði	VBDI
alsveittur	ADJ-N
kuldinn	N-N
stemma	VB
vindæðarnar	NS-A
stirðnar	VBPI
hvatligast	ADVS
herbergis	N-G
herbúðum	NS-D
skyndiligur	ADJ-N
óstöðuga	ADJ-D ADJ-N
mild	ADJ-N
grimm	ADJ-N
girntist	VBDI
einvaldskonung	N-A
fósturlands	N-G
eyðimerkur	NS-A
vilim	MDPS
höfuðlausir	ADJ-N
kvein	N-A
grikkjanna	NPRS-G NS-G
hamingjan	N-N NPR-N
velti	VBDI VBPI
hveli	N-D
brosir	VBPI
mannfólkið	N-N
blint	ADJ-N
andsakar	VBPI
rangliga	ADV
gyðjur	NS-N
völd	NS-A NS-N
kippi	VBPI
lasta	VB NS-G VBPI
sifleyti	VBDS
lögmál	N-A N-N NS-A NS-N
skyla	MDPS
styrkna	VB
æðarnar	NS-A
iðraverk	N-A
ölboga	N-A
óvinaflokkur	N-N
herbúðunum	NS-D
spenna	VB
sigraðan	VAN
seinni	ADJR-G ADJR-A ADJR-D ADJR-N
berkja	VB
dýrðarlaus	ADJ-N
flettur	VAN
kastaður	VAN
öðruvís	ADV ADJ-N
freisti	VBPS
læknarnir	NS-N
lækningina	N-A
tómstundar	N-G
bardagafrestin	N-N
sjúkleikur	N-N
rasandi	VAG
bardagafýst	N-N
skjótar	ADJ-A ADJ-N
læknanna	NS-G
lækni	N-A N-D
viðurstaddur	ADJ-N
fresti	N22 N-D
kyrrðum	NS-D
heilsubið	N-N
bardagafrest	N-N N-A
tarso	NPR-D
læknir	N-N
bréfinu	N-D
svíka	VB
sóttina	N-A
heilsudrykk	N-A N-D
lækninum	N-D
drykkinum	N-D
bréfið	N-N N-A
bregði	VBPS
hlæjandi	VAG
byrg	VBI
hræsluna	N-A
kátan	ADJ-A
heilum	ADJ-D
róg	N-A
aðgerðalaus	ADJ-A ADJ-N
öfundaði	VBDI
kunnustu	N-A
fyrmundi	VBDI
sannara	ADJR-A ADJR-N
illviljaðan	ADJ-A
svikanna	NS-G
sýkn	ADJ-N N-D
fyrdæmdur	RP
$dæmdur	VAN
ljúgfróðri	ADJ-D
leystur	VAN
sakbitinn	ADJ-N
óhræddan	ADJ-A
afls	N-G
gæslumann	N-A
skekur	VBPI
æðru	ADJR-A
sjúkleik	N-A
yfirbragði	N-D
nálægstu	VBDI
fórnað	VBN VAN
ixon	NPR-G NPR-N FW
borgarlýðnum	N-D
hirðstefnur	NS-A
fjallaklofa	N-A
konunganna	NS-G
sisines	NPR-N
kær	ADJ-N
riddurum	NS-D
logna	VB NS-G
riddarasveit	N-A
gerskur	ADJ-N
timodes	NPR-N
landflótti	ADJ-N
valla	ADV NS-G
sléttra	VAN-G
svívirðligt	ADJ-N
flestan	QS-A
óhrætt	ADJ-N
hirður	VAN
sparist	VBPS
bakslett	N-A
guðin	NS-A NS-N NPRS-N
hamingjunnar	N-G
nytsamligt	ADJ-A ADJ-N
serkjanna	NPRS-G NS-G
timodem	NPR-A
fjárhlutinn	N-A
sigraður	VAN
grikkjakonungs	NPR-G
handgengnir	ADJ-N
ljót	ADJ-N
ófrægð	N-N N-A N-D
timodi	NPR-D
sýndan	VAN-A
þorra	NPR-A N-A N-G N-D
damascus	NPR-N
7	NUM-A ADJ-N NUM-G NUM-D NUM-N
hól	NPR-A N-N N-A N-D
herbúðanna	NS-G
hóllinn	N-N
gróinn	VBN VAN
ilmandi	ADJ-D VAG-D
grösum	NS-D
laurus	NPR-N FW
vallgrónir	ADJ-N
bakkar	NS-N
völlunum	NS-D
hauginum	N-D
tíguligsti	ADJS-N
dugandi	ADJ-A ADJ-N VAG ADJ-D VAN-G
sigursælt	ADJ-A ADJ-N
serkirnir	NPRS-N
arfar	NS-N
belo	FW
guðatölu	NPR-D
óskelfir	ADJ-N
hjörtunum	NS-D
hræslunni	N-D
mynið	MDPS MDPI
refsing	N-A
hegnir	VBPI
djarfa	ADJ-A
skakkborni	ADJ-N
ódyggva	ADJ-G
rasar	VBPI
ósigur	N-A
cyrus	NPR-N
risum	NS-D
ættartal	N-A
annálum	NS-D
sjölf	PRO-A
stöpulinn	N-A
babel	NPR-A
tigl	NS-A
bik	N-N N-A
lím	N-A
foreldrar	NS-N
tungnaskipti	N-N N-D
afreksmönnum	NS-D
karlmannliga	ADV
gætið	VBPI
sæmdar	N-G
fátækjan	ADJ-A
útlendan	ADJ-A
sigurvegara	N-A
troða	VB VBPI
afreksverk	N-A NS-A
skammsamliga	ADV
ódyggvi	ADJ-N
óðulum	NS-D
nágrönnum	NS-D
snúið	VBN VBPI VAN
yðarra	N-G PRO-G
fjandmenn	NS-N
mynim	MDPS
svefninum	N-D
grikkja	NPRS-G NS-G NPR-G
loguðu	VBDI
klæddan	VAN-A
pellsklæðum	NS-D
babylone	NPR-D FW
dvel	ADV VBI
sólina	N-A
njósnarmaður	N-N
tíðendum	NS-D
fjöll	NPRS-A NS-A NS-N
beinsta	ADJS-A
skræfa	N-N
leiðna	N-A
dreifist	VBPI
gegnst	ADJS-N
grikkina	NPRS-A
feigligi	ADJ-N
galterus	NPR-G NPR-N
versað	VBN
ætlið	ADV VBPI
ljótara	ADJ-A
flóttamönnum	NS-D
sjálfrar	PRO-G
varðhaldsmenn	NS-A NS-N
hermenn	NS-A NS-N
ljómann	N-A
vopnabrakið	N-A
þekkja	VB VBPS VBPI
jóreykina	NS-A
varðhaldsmaður	N-N
hóli	NPR-D N-D
háum	ADJ-D
rás	N-N N-A N-D
ókominn	ADJ-N
angrar	VBPI
víss	ADJ-G
hersagan	N-N
hleypir	VBPI
hjálmað	VAN
brynjað	ADJ-N VBN VAN
riddaralið	N-N N-A
soltinn	ADJ-A ADJ-N VAN
bráðarinnar	N-G
hvelpa	N-A
ýla	VBPI
mjólkur	N-G
spenum	NS-D
ýling	N-N
dreyrgjarn	ADJ-N
sultur	N-N
varginn	N-A
búfjárhaga	NS-A
matfanga	N-G NS-G
smalasveinninn	N-N
hunda	NS-A NS-G
smalinn	N-N
geysist	VBPI
hræddurinn	N-N
sundrast	VBPI
múg	N-A N-D
rásar	N-G
rúmlent	ADJ-N
þrönglent	ADJ-N
fylkingunum	NS-D
cilicia	NPR-N FW
fylkir	VBPI
fótgöngulið	N-N N-A
fylkingarbroddinn	N-A
fylkingararm	N-A
nicanor	NPR-N FW
parmenionis	NPR-G FW
ptolemaeus	NPR-N
amyntas	NPR-N
perdiccas	NPR-N
coenus	NPR-N
clitus	NPR-N
meleager	NPR-N
fræknastur	ADJS-N
craterus	NPR-N
antigonus	NPR-G NPR-N
philotas	N-N NPR-N FW
bucifal	NPR-N
dælligur	ADJ-N
bleyðimönnum	NS-D
brún	N-N N-A NPR-D N-D
macedo	NPR-N
hephaestion	NPR-N
trúnaðarmaður	N-N
klerkdómi	N-D
hertogana	NS-A
hraustliga	ADV
hvessir	VBPI
sljóva	ADJ-A
brýnir	VBPI
hugrakka	ADJ-A
semur	VBPI
þröngur	ADJ-N VBPI
dreifðar	VAN-A
þrælum	NS-D
gnógligu	ADJ-D
félausum	ADJ-D
fégjörnum	ADJ-D
bendir	VBPI
spjótskafti	N-D
skotfæri	N-D
höggfæri	N-A N-D
ólatliga	ADV
brytja	VB VBPI
öxum	NS-D
fylktu	VBDI ADJ-D VAN-A VAN-D
fræknu	ADJ-N
bardagaguðinu	N-D
mars	NPR-N
framist	VBN
lávarða	NS-G
ýskt	VBN
europa	NPR-D
brutuð	VBDI
thebas	NPR-A
drápuð	VBDI
tömduð	VBDI
athenas	NPR-A
óvígligan	ADJ-A
kvensligar	ADJ-A
glys	N-N NS-A
herfangs	N-G
blautir	ADJ-N
vanir	ADJ-N
ógna	VB
innyfli	N-N NS-A N-A NS-N
hirðið	VBPI
sljó	ADJ-A
brotin	VBN VAN
hlífar	NS-A NS-N
klofnar	VAN
höggvanda	N-G
reitt	VBN VAN
sigrið	VBPI
sigraðir	VAN
sljóliga	ADV
óvin	N-N N-A N-D
lengir	VBPI
óvinar	N-G NS-G
mótstöðumönnum	NS-D
þung	ADJ-A ADJ-N
maklig	ADJ-A ADJ-N
afhöggs	N-G
sparliga	ADV
slenskaparfullir	ADJ-N
fálma	VB
rangendi	N-A
þolað	VBN
gjaldi	VBPS N-D
fullhefnt	ADJ-A VBN
hervirkja	NS-G
media	NPR-N
xerxes	NPR-N
berið	VBPI VBI
ryðið	N-N
sverðunum	NS-D
hluttakari	N-N
herfangsins	N-G
ágætið	N-N
hlaupast	VB VBPI
ljósta	VB VBPI
þeyta	VBPI
lúðra	NS-A NS-G
herhorn	N-A
byll	VBPI
dvergmálinn	N-N
hljóðunum	NS-D
andsvör	NS-A
ágætlig	ADJ-A
hagleik	N-A N-D
sjöfaldur	ADJ-N
þykktina	N-A
skrifaðir	VAN
risarnir	NS-N
nóaflóð	NPR-D NPR-N
velli	NPRS-A N-A N-D
sennaar	NPR-N
skildinum	N-D
skrifaður	VAN
nabuchodonosor	NPR-N
borgarveggi	NS-A
gyðingalýð	NPR-A NPR-D NPR-N
sedeciam	NPR-A
blinda	VB ADJ-A ADJ-D ADJ-N ADJ-G
babylonem	NPR-G
skrifað	VAN-A VBN VAN
fyrrum	ADV ADVR ADJR-D
balthasar	NPR-N
gullkerum	NS-D
templo	FW
daniel	NPR-N
listunni	N-D
saga	N-N NPR-N
ágæta	ADJ-G ADV ADJ-N ADJ-A
cyri	NPR-G
sigraði	VBDI VBDS
lydiam	NPR-A
croesum	NPR-A
blekktur	VAN
spádómi	N-D
skrifuð	ADJ-A VAN-A VAN
bréfað	VBN VAN
stórsögur	NS-N
greiddar	VAN
ævilokum	NS-D
tomyris	NPR-N
hó	INTJ NPR-A
blekkilig	ADJ-N
völt	ADJ-N
víðlendstur	ADJS-N
sigursælstur	ADJS-N
lent	VBN VAN
dauðligir	ADJ-N
meistarinn	N-N NPR-N
stærast	VB
gefnum	ADJ-D
fyrlíta	RP VBPI
sigursælu	ADJ-N
óþakknæmir	ADJ-N
brestir	NS-N
örvar	NS-A NS-N
skotvopn	N-N NS-A
heiðan	ADJ-A
snart	VBDI ADV
jafna	VB ADJ-A ADV ADJR-A
valslöngu	N-D
gulllagðir	VAN
hjálmar	NS-N NPR-N
kotkarlar	NS-N
flugdreki	N-N
gylltur	ADJ-N
gapti	VBDI
ginið	N-A
hræðiligur	ADJ-N
leitast	VB VBN VBPI
arethas	NPR-N
greifi	N-N
syria	NPR-D FW
leónsmerki	N-N
loga	VB N-G NPR-D N-D N-A VBPI
carbunculo	FW
skjöld	N-A
spjótskaftið	N-N N-A
arethae	NPR-G
þrefalda	ADJ-A
spjótsoddurinn	N-N
nemur	VBPI
sigurvænligt	ADJ-A
röskliga	ADV
hertogarnir	NS-N
helsti	ADV ADJS-N ADVS
vaskligir	ADJ-N
geystir	ADJ-N
fjandmönnum	NS-D
leó	N-N N-A
yxnaflokki	N-D
cleocas	NPR-N
flýtur	VBPI
heilinn	N-N
hrindur	VBPI
ardophilus	NPR-N
cliti	NPR-D
skiptast	VB VBPI
langrar	ADJ-G
snarprar	ADJ-G
mæðin	N-N
kemsk	VBPI
skjótan	ADJ-A
skilnað	N-A
búks	N-G
höfuðs	N-G
matheus	NPR-N
fríður	ADJ-N
snjallur	ADJ-N
vopns	N-G
fylkingararmi	N-D
iollas	NPR-N
fylkingararms	N-G
matheo	NPR-D
kviklátur	ADJ-N
höggvinu	N-A N-D
ochus	NPR-N
tvískiptir	VBPI
síðuna	NPR-A N-A
hyrcani	NPR-D
philote	NPR-G
frásagnar	N-G
gjöld	NS-A NS-N
tilverka	NS-G
phelax	NPR-N
mida	NPR-N
amphilocus	NPR-N
steypir	VBPI
vinnur	VBPI
stýrt	VBN VAN
kerrunni	N-D
lávarði	N-D
dimus	NPR-N
isannes	NPR-N
konungborinn	ADJ-A ADJ-N
bifast	VB VBPI
gerskan	ADJ-A
orestes	NPR-N
fjallshlíðina	N-A
snú	VBI
isanni	NPR-D
oresto	NPR-N
dimo	NPR-D
agilon	FW
elan	FW
cherippum	FW
ættaður	ADJ-N VAN
arabia	FW
eumenides	FW
skotvopnum	NS-D
diaspen	FW
eudochius	NPR-N
brytjar	VBPI
serkja	NPRS-G NS-G
höfðingjabúk	N-A
sljóligar	ADVR
edimus	FW
cyro	FW
nicanoris	FW
hagl	N-N
stöðugt	ADJ-A ADV ADJ-N
loftsins	N-G
reiðist	VBPI
glyggið	N-A
brynjunni	N-D
auganu	N-D
negusar	NPR-N FW
nineve	FW
ninokonungi	NPR-D
breiðöxi	N-D
gaflökum	NS-D
elis	FW
gaflaki	N-D
dorilus	FW
hermogenes	NPR-N
feykir	VBPI
gullroðinn	ADJ-A
piripo	FW
sveður	VBPI
stálhörðum	ADJ-D
hjálmi	N-D
andlið	N-A
philotam	NPR-A
hertogum	NS-D
svarfi	N-D
skjaldarbuklinu	N-D
kippa	VB VBPI
ölbogabót	N-D
stúfana	NS-A
fallast	VB
gista	VB VBPI
iollam	NPR-A
hrapan	N-D
vopnagang	N-D
hraustleik	N-A
búkar	NS-N
þekja	VB
vellir	NS-N
fljóta	VB ADJ-A ADJ-G NPR-G VBPI
dalverpi	NS-N N-D
hvorumtveggjum	Q+ŃUM-D Q+NUM-D
þynnast	VB
digna	VB
ótal	ADJ-A ADJ-N N-D ADV N-N ADJ-D N-A
sókninni	N-D
liðskortinn	N-A
elding	N-N N-A
flygi	VBDS
vandar	VBPI
bresti	N-A NS-A VBPS
oxatreus	NPR-N
bardagagyðjan	N-N
bellona	NPR-N
hristir	VBPI
dreyruga	ADJ-A
vébranda	NS-A
skotnir	VAN
barkann	N-A
smáþarmana	NS-A
slöngum	NS-D
hálsbeinið	N-N N-A
spröklar	VBPI
fullsæfður	VAN
soroas	NPR-N
egipskur	ADJ-N
memphis	NPR-N
ágætligum	ADJ-D
astronomia	FW N-D
náttúru	N-G N-A N-D
himintungla	NS-G
snjósamur	ADJ-N
vaxtsamt	ADJ-N
musicam	FW
stjörnugang	N-A N-D
stjörnuíþrótt	N-D
ólifað	ADJ-A ADJ-N
örlögum	NS-D
umturnað	RP
$turnað	VBN
virðuligs	ADJ-G
hatar	VBPI
gremur	VBPI
vopnagangi	N-D
eilíf	N-N ADJ-N
slenskaparmönnum	NS-D
riddaraskap	N-A N-D
spektaríþróttir	NS-N
ciapell	FW
lauro	FW
reiðast	VB VBPI
áköstum	NS-D
miskunna	VB VBI
skyssi	N-N
fyrirfarir	RP
$farir	VBPS
íþrótta	NS-G
margvitrum	ADJ-D
nytsamligur	ADJ-N
villa	VB N-N VBPI
hrapa	VB VBPI
viska	N-N
lærið	N-A VBPI VBI
mætist	VBDI VBPS
brynjan	N-N
brynhosan	N-N
vígvöllinn	N-A
sporum	NS-D
soroe	NPR-D
knésbótum	NS-D
höggvi	N-D
soroam	NPR-D
stjörnum	NS-D
mannfalli	N-D
örendan	ADJ-N
höfuðlaus	ADJ-N
hestanna	NS-G
vefjast	VBN VBPI
hertogunum	NS-D
heilann	N-A
ótignum	ADJ-D
beinst	ADJS-N VBN
auson	NPR-N
euphraten	NPR-A NPR-G FW
felmtinum	N-D
staðfestin	N-N
hræslu	N-D
limirnir	NS-N
skelfist	VBPS VBPI
bendist	VBDI
flóttanum	N-D
leiddist	VBDI
slíðra	VB VBPI VBI
sverðin	NS-A
södd	ADJ-A VAN
mannadrápi	N-D
sópa	VB
herfanginu	N-D
fimt	ADV ADJ-N
lyklar	NS-N
hirt	VBN VAN
fylsknum	N-D
komnum	VAG VAN-G VAN-D VBN-D
herfanginum	N-D
klyfja	VBPI
gersemum	NS-D
sekki	NS-A
spýja	VB VBPI
fengins	ADJ-G
yfrið	ADV ADJ-N ADVR
ágjarn	ADJ-N
hosur	NS-A
kyrtla	NS-A
kvennaflokkar	NS-N
eyrnagull	N-A
gullnisti	N-A
kyssa	VB VBPI
kreista	VB VBPI
lystir	VBPI
meydóm	N-A
sveitin	N-N
leikinum	N-D
nauðung	N-N N-A N-D
þolir	VBPI
konungligri	N-D ADJR-A
gylltum	ADJ-D VAN-D
tengdalið	N-A
óskbarni	N-D
manndómsást	N-N
byggði	VBDI
heldist	VBDI
björtu	ADJ-A ADJ-D
auður	N-N ADJ-N
óvenju	N-G ADJ-A
framgang	N-A
vanstillis	N-G
náttúrunni	N-D
þjónustumenn	N-A NS-A NS-N
hermanninum	N-D
bannaðan	VAN-A
himnaguð	NPR-A N-N NPR-N
mannligt	ADJ-A ADJ-N
jarðligra	ADJ-G
damascum	NPR-G
örendis	N-G
torvelt	ADJ-N
sveik	VBDI
tálar	ADJ-A NS-A
gæfist	VBDS
trúnaði	N-D
greyskap	N-D
hamingjuna	N-A
trúnaðartómir	ADJ-N
greifinn	N-N
dráps	N-G
slag	N-N N-A N-D
skaðabætur	NS-A
vog	NPR-A N-D
einugi	Q-D
jarða	VB N-G NS-G
sidon	NPR-N
flaka	NS-A
hlífðar	N-G
grjótflaug	N-D
skarað	VAN
valslöngva	N-N
hætir	VBPI
sæborg	N-N
launuðu	VBDI
níddust	VBDI
grimmri	ADJ-D
konungsreiði	N-D
níðingsverk	N-A NS-N
duganda	VAG-D
geranda	DAG
fjandskapur	N-N
heilug	ADJ-A ADJ-N
brak	N-N N-A
hörmuligur	ADJ-N
hvernug	WADV
eytt	VBN VAN
húsaþök	NS-A
látast	VB VBPI
drekkja	VB VBPI
fylskna	NS-G
snörur	NS-A
kyrkja	VB VBPI
hel	NPR-A NPR-D N-D N-N NPR-N N-A
réttendum	NS-D
sómasamligt	ADJ-N
dauðakyn	N-N
skemmdarlaus	ADJ-N
dauðanum	N-D
spörðu	VBDI
jafnvirði	N-A
manntjón	N-A
agenor	NPR-N
brennur	VBPI
fornskáldin	NS-N
tyrum	NPR-A
cadmi	NPR-N
grikksku	NPR-D
ovidius	FW
magnus	FW
reist	VBDI VBN VAN
veitanda	VAG VAG-D
rétttrúuðu	ADJ-D
krossfesta	VB N-G ADJ-A VAN-A N-A VAN-G VBPI
föðurligu	ADJ-D
varað	VBN
austrhálfu	N-D
dirfðist	VBDI VBDS
bág	N-A
gasa	NPR-G NPR-N
port	N-A N-N NS-A
guðajafninginn	N-N
trúnaður	N-N
borgarmönnum	NS-D
áköfust	ADJS-N
borgarmaður	N-N
skelfur	VBPI
lachesis	NPR-N
vopndauður	ADJ-N
eitur	N-N N-A
langlífi	N-A
libyam	NPR-A
vísdóms	N-G
hammonis	NPR-G
torleiði	N-N N-A
vaskir	ADJ-N
veldist	VBDS
torsóttan	ADJ-A
döggvar	N-G
regns	N-G
samur	ADJ-N
hiti	N-N
ávaxtlausir	ADJ-N
sandar	NS-N
sandhöf	NS-A
þerrt	VBN
sanda	NS-A
blási	VBPS
rugli	VBPS
sandinum	N-D
stormur	N-N
sandfoki	N-D
bárufall	N-N
háskar	NS-N
svelgur	N-N VBPI
syrtes	NPR-N
scylla	NPR-N
kafna	VB VBPI
sandbáran	N-N
jafnlanga	ADVR+ADJ-A
sandhöfum	NS-D
mannaspor	NS-A
handaverk	NS-A NS-N
upphæðir	NS-A
ófæruveg	N-A
kveldi	N-D
stórmikið	Q-N ADJ+Q-N
skógi	N-D
brunn	N-A
þorsta	N-A N-D
hæst	ADV ADJS-N ADVS
ískaldur	ADJ-N
orna	VB
viðar	N-G NPR-N
miðnættisskeið	N-A
vellur	VBPI
hofsins	N-G
fréttar	N-G
hrútslíki	N-D
andsvörum	NS-D
spurðra	VAN-G
offruðu	VBDI VAN-D
bláland	NPR-A
fengust	VBDI MDDI
skyldari	ADJR-N
blámenn	NS-A NS-N
safnar	VBPI
endurbætir	VBPI
grænar	ADJ-A ADJ-N
ekrur	NS-A
þyrnafull	ADJ-N
kveina	VB VBPI
verkfæri	NS-A N-D N-N NS-N N-A
öxn	N-N NS-N
arður	N-N N-A
úlfaldi	ADJ-N
krafður	VAN
herfarar	N-G
fílar	NS-N
fást	VB VBPI
smáleitar	ADJ-N
nautrekar	NS-N
orrustu	N-G N-A N-D
grikklands	NPR-G
auliðe	NPR-D
blótaði	VBDI
calchantis	NPR-G
firðist	VBDI
guðareiði	N-D
vannst	VBDI
skipastóli	N-D
drepnar	VAN
antaeum	NPR-A
antaeus	NPR-N
olli	VBDI
kreistir	VBPI
hydram	NPR-A
stýft	NS-A
brögðum	NS-D
sendan	VAN
matheum	NPR-A
eyddum	VAN-D
heruðum	NS-D
þröngdi	VBDI
teknum	VAN-D
örvænta	VB VBPI
brenndar	ADJ-A VAN-A VAN
byggðir	NS-A NS-N VAN
treystir	VBPS VBPI
fasti	VBPS
framförinni	N-D
tigris	NPR-N FW
strítt	ADV ADJ-N
flugskjóta	ADJ-A
veiðimaður	N-N
villigölt	ADJ-A
magn	N-A
arbela	NPR-A
saurgaðist	VBDI
glæp	N-A N-D
sviku	VBDI
hálfrökkvið	N-N
aftanstjarna	N-N
dagliga	ADV
skínanda	VAG VAG-A ADJ-N VAG-D
brottför	N-D
tunglið	N-N N-A NPR-N
eclipsis	FW
skelfir	VBPI
höfðingjana	NS-A
ákveðins	ADJ-G
bardagastefs	N-G
himintunglin	NS-A NS-N
grikkjaher	N-N
sofna	VB VBPI
bardagafýstin	N-N N-D
sakargiftum	NS-D
torfæriliga	ADJ-A
fjallvegu	NS-A
stórár	NS-N
hatast	VBPI
náttúruligt	ADJ-A
lífsháska	N-A N-D
mislyndri	ADJ-D
herrinn	N-N
astronomos	FW
múginn	N-A
meistaranna	NS-G
aristandus	NPR-N FW
hrumaður	ADJ-N
spurðum	VBDI VAN-D
reita	VB NS-A
forlögin	NS-A NS-N
hégómligu	ADJ-D
kveini	N-D
guðlig	ADJ-N
himintunglum	NS-D
landskjálftar	NS-N
seinna	ADJR-G ADV ADVR ADJR-N
mercurius	NPR-N
tendrað	VBN VAN
ofnsmunna	N-A
fornra	ADJ-G
memphim	FW
byggt	VBN VAN
solis	FW
bent	VBN VAN
ósigri	N-D
serkjasögum	NPRS-D
lunae	FW
óförum	NS-D
hamingjuleysi	N-D
sannaði	VBDI
úrskurður	N-N
hugarreikan	ADJ-A
máttug	ADJ-N
trúnaðinn	N-A
kveykja	VBPI
höfðingjastjórn	N-D
konungaboði	N-D
fegri	ADJ-A ADJR-N ADJ-N ADJR-A ADJR-D
forlaga	NS-G
aristandi	FW
kvikna	VB
landtjöldin	NS-A
kólna	VB VBPI
fararbroddi	N-D
tækist	VBDS
efnast	VB
eyddar	VAN
drottninguna	N-A
dauflig	ADJ-N
hamingjutjón	N-N
systra	N-G NS-G
mildin	N-N
fágætur	ADJ-N
mýkti	VBDI
stirðan	ADJ-A
ofsa	N-G NPR-A N-D N-A NPR-G
felldum	VAN-D
hertekin	VAN
óhrein	ADJ-N
ástarkveika	N-N
gæslumaður	N-N
hvorigu	Q-D
geldingur	N-N
tiriotes	NPR-N
drottningu	N-A N-D
slitið	Q-A VBN VAN
ryskt	VBN
tirioten	NPR-A
fyrirkoma	VB RP
$koma	VB
tíðendasögn	N-D
vesall	ADJ-N
bogna	VB
tímaleysi	N-D
veslum	ADJ-D
böl	N-A
herfiligar	ADJ-A
viðfarar	NS-A
þungari	ADJR-N
áfelli	N-N
drottningum	NS-D
yðarri	ADJ-D PRO-D
yðrir	PRO-N
skuldugir	ADJ-N
virðiliga	ADJ-A N-N
hljópumst	VBDI
tíðendin	NS-A
óvit	N-N N-A
eys	VBPI
ráðvendi	N-A
landtjaldinu	N-D
borist	VBPS VBN
hreinleik	N-D
vanvirðing	N-A N-D
útferð	N-N N-A N-D
verðugt	ADJ-N
tortryggvir	VBPI
burðum	NS-D
heitust	ADJ-N
áhyggjum	NS-D
hæsti	ADJS-N
guða	NS-A NS-G
heimaguð	NS-N
serkjaríki	NPR-A
stundi	VBDI VBPS
sigurvegari	N-N
neitað	VBN VAN
tvisvar	NUM-A NUM ADV NUM-D NUM-N
boðnum	VAN-D
mildiverkum	NS-D
riddarahöfðingja	NS-A
friðargörð	N-A
boðum	NS-D VBPI
vönd	N-A
oliva	N-N
friðartákn	N-N
örendin	NS-A
elstur	ADJS-N
achillas	NPR-N
hertekið	VBN VAN
herteknar	VAN-A
tignarnöfnum	NS-D
bleikt	ADJ-N
hrygglig	ADJ-N
mildari	ADJR-A ADJR-D ADJR-N
hermanna	NS-G
náttúra	N-N
hryggligur	ADJ-N
dveldi	VBDS
hellespontum	FW
europam	FW
fastrar	ADJ-G
30um	NUM+N-D
punda	NS-D NS-G
sterkara	ADJR-D ADJR-A
mannlig	ADJ-N
mættir	MDDS
sáttum	NS-D
heimtar	VBPI VAN
fjarlægjum	ADJ-D
mótsins	N-G
ráðgjafa	N-G NS-A N-A N-D
stöðugur	ADJ-N
hugrakkur	ADJ-N
andast	VB VBN VBPI
þekkjast	VB VBN VBPI
kerlingin	N-N
fartálmi	N-N
ágætt	ADJ-A ADJ-N
úthellingu	N-D
jafnmörg	ADVR+ADJ-A ADJ-N ADVR+Q-A ADJR-A
histrum	FW
mannraunir	NS-A
indíaland	NPR-A NPR-N
bactra	NPR-A NPR-N
vagni	N-D
þungliga	ADV
tillögum	NS-D
sómalaus	ADJ-N
kaupmaður	N-N
falt	ADJ-N
sell	VBPI
kauplaust	ADV ADJ-N
parmenioni	NPR-D
byrjaði	VBDI VBDS
kvennaflokkurinn	N-N
vítislaust	ADV
hæta	VB
blauð	ADJ-N
vopnfær	ADJ-N
trúleikum	ADJ-D
þriðjungi	N-D
lokkar	VBPI
fyrirheitum	NS-D
svikræða	N-G
svikari	N-N
stelast	VB
raufari	N-N
buðuð	VBPI
hugsið	VBPI
komnar	VBN VAN
endimark	N-A
settuð	VBDI
meyjarinnar	N-G
mægjast	VB
verkakaup	N-N
erfiðislaun	N-N
graftar	N-G
dýrstum	ADJ-D
urtum	NS-D
hamargnípu	N-D
pyramis	FW
turn	N-N N-A N-D
ebreskur	ADJ-N
görði	DODI
apelles	NPR-N
skorin	ADV21 VAN
grikkjakonunga	NS-G
andliga	ADJ-A
líkamliga	ADJ-A
cain	NPR-D NPR-N
lamech	NPR-N
skapaðan	VAG-A VAN-A
arkarsmíðin	N-N
markaðir	VAN
